name,X,Y,Z,Soil_ID,,,,,
92G,676489.9867,1306280.916,450,3,,,,,
93G,676502.7273,1298222.485,862,1,,,,,
93G,676502.7273,1298222.485,834.568,3,,,,,
93G,676502.7273,1298222.485,834.568,2,,,,,
93G,676502.7273,1298222.485,834.468,3,,,,,
93G,676502.7273,1298222.485,450,3,,,,,
94G,676653.94,1313048.832,804,1,,,,,
94G,676653.94,1313048.832,785.712,3,,,,,
94G,676653.94,1313048.832,773.52,2,,,,,
94G,676653.94,1313048.832,773.42,3,,,,,
94G,676653.94,1313048.832,694.272,2,,,,,
94G,676653.94,1313048.832,694.172,3,,,,,
94G,676653.94,1313048.832,450,3,,,,,
95G,676696.1307,1300488.93,838,1,,,,,
95G,676696.1307,1300488.93,825.808,3,,,,,
95G,676696.1307,1300488.93,740.464,2,,,,,
95G,676696.1307,1300488.93,740.364,3,,,,,
95G,676696.1307,1300488.93,450,3,,,,,
96G,676749.8819,1311828.437,825,1,,,,,
96G,676749.8819,1311828.437,800.616,3,,,,,
96G,676749.8819,1311828.437,751.848,2,,,,,
96G,676749.8819,1311828.437,751.748,3,,,,,
96G,676749.8819,1311828.437,727.464,2,,,,,
96G,676749.8819,1311828.437,727.364,3,,,,,
96G,676749.8819,1311828.437,450,3,,,,,
97G,676754.9038,1299083.171,867,1,,,,,
97G,676754.9038,1299083.171,848.712,3,,,,,
97G,676754.9038,1299083.171,696.312,2,,,,,
97G,676754.9038,1299083.171,696.212,3,,,,,
97G,676754.9038,1299083.171,450,3,,,,,
98G,676804.6359,1327953.547,729,1,,,,,
98G,676804.6359,1327953.547,710.712,3,,,,,
98G,676804.6359,1327953.547,692.424,2,,,,,
98G,676804.6359,1327953.547,692.324,3,,,,,
98G,676804.6359,1327953.547,450,3,,,,,
99G,676885.0691,1324657.495,799,1,,,,,
99G,676885.0691,1324657.495,774.616,3,,,,,
99G,676885.0691,1324657.495,716.704,2,,,,,
99G,676885.0691,1324657.495,716.604,3,,,,,
99G,676885.0691,1324657.495,450,3,,,,,
100G,676923.1189,1330983.353,701,1,,,,,
100G,676923.1189,1330983.353,688.808,3,,,,,
100G,676923.1189,1330983.353,664.424,2,,,,,
100G,676923.1189,1330983.353,664.324,3,,,,,
100G,676923.1189,1330983.353,450,3,,,,,
101G,676976.9606,1317463.333,815,1,,,,,
101G,676976.9606,1317463.333,802.808,3,,,,,
101G,676976.9606,1317463.333,668.696,2,,,,,
101G,676976.9606,1317463.333,668.596,3,,,,,
101G,676976.9606,1317463.333,450,3,,,,,
102G,676995.722,1305202.493,857,1,,,,,
102G,676995.722,1305202.493,832.616,3,,,,,
102G,676995.722,1305202.493,826.52,2,,,,,
102G,676995.722,1305202.493,826.42,3,,,,,
102G,676995.722,1305202.493,783.848,2,,,,,
102G,676995.722,1305202.493,783.748,3,,,,,
102G,676995.722,1305202.493,450,3,,,,,
103G,677045.1004,1318709.178,828,1,,,,,
103G,677045.1004,1318709.178,809.712,3,,,,,
103G,677045.1004,1318709.178,730.464,2,,,,,
103G,677045.1004,1318709.178,730.364,3,,,,,
103G,677045.1004,1318709.178,450,3,,,,,
104G,677080.9829,1308237.604,863,1,,,,,
104G,677080.9829,1308237.604,844.712,3,,,,,
104G,677080.9829,1308237.604,798.992,2,,,,,
104G,677080.9829,1308237.604,798.892,3,,,,,
104G,677080.9829,1308237.604,450,3,,,,,
105G,677220.5462,1302805.979,815,1,,,,,
105G,677220.5462,1302805.979,784.52,3,,,,,
105G,677220.5462,1302805.979,778.424,2,,,,,
105G,677220.5462,1302805.979,778.324,3,,,,,
105G,677220.5462,1302805.979,450,3,,,,,
106G,677248.0813,1297815.506,859,1,,,,,
106G,677248.0813,1297815.506,834.616,3,,,,,
106G,677248.0813,1297815.506,801.088,2,,,,,
106G,677248.0813,1297815.506,800.988,3,,,,,
106G,677248.0813,1297815.506,718.792,2,,,,,
106G,677248.0813,1297815.506,718.692,3,,,,,
106G,677248.0813,1297815.506,450,3,,,,,
107G,677281.3198,1320521.136,785,1,,,,,
107G,677281.3198,1320521.136,772.808,3,,,,,
107G,677281.3198,1320521.136,702.704,2,,,,,
107G,677281.3198,1320521.136,702.604,3,,,,,
107G,677281.3198,1320521.136,583.832,2,,,,,
107G,677281.3198,1320521.136,583.732,3,,,,,
107G,677281.3198,1320521.136,450,3,,,,,
108G,677349.0654,1314758.306,815,1,,,,,
108G,677349.0654,1314758.306,790.616,3,,,,,
108G,677349.0654,1314758.306,760.136,2,,,,,
108G,677349.0654,1314758.306,760.036,3,,,,,
108G,677349.0654,1314758.306,450,3,,,,,
109G,677350.7319,1312325.31,794,1,,,,,
109G,677350.7319,1312325.31,781.808,3,,,,,
109G,677350.7319,1312325.31,684.272,2,,,,,
109G,677350.7319,1312325.31,684.172,3,,,,,
109G,677350.7319,1312325.31,681.224,2,,,,,
109G,677350.7319,1312325.31,681.124,3,,,,,
109G,677350.7319,1312325.31,450,3,,,,,
110G,677442.9031,1298805.199,851,1,,,,,
110G,677442.9031,1298805.199,826.616,3,,,,,
110G,677442.9031,1298805.199,826.616,2,,,,,
110G,677442.9031,1298805.199,826.516,3,,,,,
110G,677442.9031,1298805.199,450,3,,,,,
111G,677454.7815,1299576.475,840,1,,,,,
111G,677454.7815,1299576.475,815.616,3,,,,,
111G,677454.7815,1299576.475,748.56,2,,,,,
111G,677454.7815,1299576.475,748.46,3,,,,,
111G,677454.7815,1299576.475,715.032,2,,,,,
111G,677454.7815,1299576.475,714.932,3,,,,,
111G,677454.7815,1299576.475,450,3,,,,,
112G,677475.7961,1329642.811,712,1,,,,,
112G,677475.7961,1329642.811,690.664,3,,,,,
112G,677475.7961,1329642.811,684.568,2,,,,,
112G,677475.7961,1329642.811,684.468,3,,,,,
112G,677475.7961,1329642.811,638.848,2,,,,,
112G,677475.7961,1329642.811,638.748,3,,,,,
112G,677475.7961,1329642.811,450,3,,,,,
113G,677504.2762,1311249.768,832,1,,,,,
113G,677504.2762,1311249.768,813.712,3,,,,,
113G,677504.2762,1311249.768,752.752,2,,,,,
113G,677504.2762,1311249.768,752.652,3,,,,,
113G,677504.2762,1311249.768,749.704,2,,,,,
113G,677504.2762,1311249.768,749.604,3,,,,,
113G,677504.2762,1311249.768,450,3,,,,,
114G,677592.5845,1304121.231,840,1,,,,,
114G,677592.5845,1304121.231,809.52,3,,,,,
114G,677592.5845,1304121.231,803.424,2,,,,,
114G,677592.5845,1304121.231,803.324,3,,,,,
114G,677592.5845,1304121.231,727.224,2,,,,,
114G,677592.5845,1304121.231,727.124,3,,,,,
114G,677592.5845,1304121.231,450,3,,,,,
115G,677604.6888,1309773.079,841,1,,,,,
115G,677604.6888,1309773.079,810.52,3,,,,,
115G,677604.6888,1309773.079,728.224,2,,,,,
115G,677604.6888,1309773.079,728.124,3,,,,,
115G,677604.6888,1309773.079,450,3,,,,,
116G,677681.3023,1333034.428,697,1,,,,,
116G,677681.3023,1333034.428,672.616,3,,,,,
116G,677681.3023,1333034.428,669.568,2,,,,,
116G,677681.3023,1333034.428,669.468,3,,,,,
116G,677681.3023,1333034.428,648.232,2,,,,,
116G,677681.3023,1333034.428,648.132,3,,,,,
116G,677681.3023,1333034.428,450,3,,,,,
117G,677701.9356,1326169.001,759,1,,,,,
117G,677701.9356,1326169.001,740.712,3,,,,,
117G,677701.9356,1326169.001,585.264,2,,,,,
117G,677701.9356,1326169.001,585.164,3,,,,,
117G,677701.9356,1326169.001,450,3,,,,,
118G,677737.8427,1313270.778,789,1,,,,,
118G,677737.8427,1313270.778,782.904,3,,,,,
118G,677737.8427,1313270.778,740.232,2,,,,,
118G,677737.8427,1313270.778,740.132,3,,,,,
118G,677737.8427,1313270.778,660.984,2,,,,,
118G,677737.8427,1313270.778,660.884,3,,,,,
118G,677737.8427,1313270.778,450,3,,,,,
119G,677771.8282,1334304.058,693,1,,,,,
119G,677771.8282,1334304.058,674.712,3,,,,,
119G,677771.8282,1334304.058,580.224,2,,,,,
119G,677771.8282,1334304.058,580.124,3,,,,,
119G,677771.8282,1334304.058,450,3,,,,,
120G,677783.3851,1328302.053,729,1,,,,,
120G,677783.3851,1328302.053,710.712,3,,,,,
120G,677783.3851,1328302.053,631.464,2,,,,,
120G,677783.3851,1328302.053,631.364,3,,,,,
120G,677783.3851,1328302.053,450,3,,,,,
121G,677803.5475,1296658.968,858,1,,,,,
121G,677803.5475,1296658.968,833.616,3,,,,,
121G,677803.5475,1296658.968,827.52,2,,,,,
121G,677803.5475,1296658.968,827.42,3,,,,,
121G,677803.5475,1296658.968,714.744,2,,,,,
121G,677803.5475,1296658.968,714.644,3,,,,,
121G,677803.5475,1296658.968,450,3,,,,,
122G,677898.9745,1311745.447,802,1,,,,,
122G,677898.9745,1311745.447,783.712,3,,,,,
122G,677898.9745,1311745.447,747.136,2,,,,,
122G,677898.9745,1311745.447,747.036,3,,,,,
122G,677898.9745,1311745.447,661.792,2,,,,,
122G,677898.9745,1311745.447,661.692,3,,,,,
122G,677898.9745,1311745.447,450,3,,,,,
123G,677902.5178,1290094.836,982,1,,,,,
123G,677902.5178,1290094.836,960.664,3,,,,,
123G,677902.5178,1290094.836,957.616,2,,,,,
123G,677902.5178,1290094.836,957.516,3,,,,,
123G,677902.5178,1290094.836,450,3,,,,,
124G,677947.5408,1299148.118,846,1,,,,,
124G,677947.5408,1299148.118,827.712,3,,,,,
124G,677947.5408,1299148.118,717.984,2,,,,,
124G,677947.5408,1299148.118,717.884,3,,,,,
124G,677947.5408,1299148.118,450,3,,,,,
125G,677954.9627,1307563.303,867,1,,,,,
125G,677954.9627,1307563.303,854.808,3,,,,,
125G,677954.9627,1307563.303,830.424,2,,,,,
125G,677954.9627,1307563.303,830.324,3,,,,,
125G,677954.9627,1307563.303,450,3,,,,,
126G,678061.539,1298048.923,873,1,,,,,
126G,678061.539,1298048.923,866.904,3,,,,,
126G,678061.539,1298048.923,775.464,2,,,,,
126G,678061.539,1298048.923,775.364,3,,,,,
126G,678061.539,1298048.923,744.984,2,,,,,
126G,678061.539,1298048.923,744.884,3,,,,,
126G,678061.539,1298048.923,450,3,,,,,
127G,678063.057,1322952.242,782,1,,,,,
127G,678063.057,1322952.242,769.808,3,,,,,
127G,678063.057,1322952.242,745.424,2,,,,,
127G,678063.057,1322952.242,745.324,3,,,,,
127G,678063.057,1322952.242,450,3,,,,,
128G,678142.87,1331366.683,695,1,,,,,
128G,678142.87,1331366.683,670.616,3,,,,,
128G,678142.87,1331366.683,597.464,2,,,,,
128G,678142.87,1331366.683,597.364,3,,,,,
128G,678142.87,1331366.683,530.408,2,,,,,
128G,678142.87,1331366.683,530.308,3,,,,,
128G,678142.87,1331366.683,450,3,,,,,
129G,678143.8548,1318247.574,797,1,,,,,
129G,678143.8548,1318247.574,772.616,3,,,,,
129G,678143.8548,1318247.574,742.136,2,,,,,
129G,678143.8548,1318247.574,742.036,3,,,,,
129G,678143.8548,1318247.574,450,3,,,,,
130G,678178.8203,1300658.087,890,1,,,,,
130G,678178.8203,1300658.087,865.616,3,,,,,
130G,678178.8203,1300658.087,731.504,2,,,,,
130G,678178.8203,1300658.087,731.404,3,,,,,
130G,678178.8203,1300658.087,450,3,,,,,
131G,678298.8703,1329217.116,725,1,,,,,
131G,678298.8703,1329217.116,697.568,3,,,,,
131G,678298.8703,1329217.116,688.424,2,,,,,
131G,678298.8703,1329217.116,688.324,3,,,,,
131G,678298.8703,1329217.116,670.136,2,,,,,
131G,678298.8703,1329217.116,670.036,3,,,,,
131G,678298.8703,1329217.116,450,3,,,,,
132G,678305.1374,1325605.087,761,1,,,,,
132G,678305.1374,1325605.087,742.712,3,,,,,
132G,678305.1374,1325605.087,587.264,2,,,,,
132G,678305.1374,1325605.087,587.164,3,,,,,
132G,678305.1374,1325605.087,450,3,,,,,
133G,678329.9844,1293779.639,898,1,,,,,
133G,678329.9844,1293779.639,873.616,3,,,,,
133G,678329.9844,1293779.639,867.52,2,,,,,
133G,678329.9844,1293779.639,867.42,3,,,,,
133G,678329.9844,1293779.639,773.032,2,,,,,
133G,678329.9844,1293779.639,772.932,3,,,,,
133G,678329.9844,1293779.639,450,3,,,,,
134G,678350.9658,1326800.078,752,1,,,,,
134G,678350.9658,1326800.078,727.616,3,,,,,
134G,678350.9658,1326800.078,587.408,2,,,,,
134G,678350.9658,1326800.078,587.308,3,,,,,
134G,678350.9658,1326800.078,450,3,,,,,
135G,678429.0356,1317094.958,802,1,,,,,
135G,678429.0356,1317094.958,777.616,3,,,,,
135G,678429.0356,1317094.958,765.424,2,,,,,
135G,678429.0356,1317094.958,765.324,3,,,,,
135G,678429.0356,1317094.958,450,3,,,,,
136G,678438.2871,1290825.884,1002,1,,,,,
136G,678438.2871,1290825.884,983.712,3,,,,,
136G,678438.2871,1290825.884,971.52,2,,,,,
136G,678438.2871,1290825.884,971.42,3,,,,,
136G,678438.2871,1290825.884,450,3,,,,,
137G,678439.0976,1315273.824,786,1,,,,,
137G,678439.0976,1315273.824,773.808,3,,,,,
137G,678439.0976,1315273.824,700.656,2,,,,,
137G,678439.0976,1315273.824,700.556,3,,,,,
137G,678439.0976,1315273.824,450,3,,,,,
138G,678459.3554,1333647.509,687,1,,,,,
138G,678459.3554,1333647.509,656.52,3,,,,,
138G,678459.3554,1333647.509,650.424,2,,,,,
138G,678459.3554,1333647.509,650.324,3,,,,,
138G,678459.3554,1333647.509,635.184,2,,,,,
138G,678459.3554,1333647.509,635.084,3,,,,,
138G,678459.3554,1333647.509,450,3,,,,,
139G,678462.4283,1332751.122,692,1,,,,,
139G,678462.4283,1332751.122,679.808,3,,,,,
139G,678462.4283,1332751.122,655.424,2,,,,,
139G,678462.4283,1332751.122,655.324,3,,,,,
139G,678462.4283,1332751.122,652.376,2,,,,,
139G,678462.4283,1332751.122,652.276,3,,,,,
139G,678462.4283,1332751.122,450,3,,,,,
140G,678505.395,1330123.682,709,1,,,,,
140G,678505.395,1330123.682,684.616,3,,,,,
140G,678505.395,1330123.682,684.516,2,,,,,
140G,678505.395,1330123.682,678.52,3,,,,,
140G,678505.395,1330123.682,626.704,2,,,,,
140G,678505.395,1330123.682,626.604,3,,,,,
140G,678505.395,1330123.682,450,3,,,,,
141G,678505.4044,1327529.777,737,1,,,,,
141G,678505.4044,1327529.777,718.712,3,,,,,
141G,678505.4044,1327529.777,624.224,2,,,,,
141G,678505.4044,1327529.777,624.124,3,,,,,
141G,678505.4044,1327529.777,450,3,,,,,
142G,678536.6987,1310343.477,810,1,,,,,
142G,678536.6987,1310343.477,779.52,3,,,,,
142G,678536.6987,1310343.477,681.984,2,,,,,
142G,678536.6987,1310343.477,681.884,3,,,,,
142G,678536.6987,1310343.477,450,3,,,,,
143G,678562.7985,1289760.935,993,1,,,,,
143G,678562.7985,1289760.935,968.616,3,,,,,
143G,678562.7985,1289760.935,968.516,2,,,,,
143G,678562.7985,1289760.935,962.52,3,,,,,
143G,678562.7985,1289760.935,956.424,2,,,,,
143G,678562.7985,1289760.935,956.324,3,,,,,
143G,678562.7985,1289760.935,450,3,,,,,
144G,678591.9807,1328790.724,724,1,,,,,
144G,678591.9807,1328790.724,702.664,3,,,,,
144G,678591.9807,1328790.724,620.368,2,,,,,
144G,678591.9807,1328790.724,620.268,3,,,,,
144G,678591.9807,1328790.724,450,3,,,,,
145G,678638.4054,1309154.097,838,1,,,,,
145G,678638.4054,1309154.097,813.616,3,,,,,
145G,678638.4054,1309154.097,664.264,2,,,,,
145G,678638.4054,1309154.097,664.264,3,,,,,
145G,678638.4054,1309154.097,664.164,2,,,,,
145G,678638.4054,1309154.097,664.164,3,,,,,
145G,678638.4054,1309154.097,450,3,,,,,
146G,678677.6629,1313931.166,778,1,,,,,
146G,678677.6629,1313931.166,759.712,3,,,,,
146G,678677.6629,1313931.166,692.656,2,,,,,
146G,678677.6629,1313931.166,692.556,3,,,,,
146G,678677.6629,1313931.166,450,3,,,,,
147G,678703.7878,1303633.161,818,1,,,,,
147G,678703.7878,1303633.161,790.568,3,,,,,
147G,678703.7878,1303633.161,720.464,2,,,,,
147G,678703.7878,1303633.161,720.364,3,,,,,
147G,678703.7878,1303633.161,450,3,,,,,
148G,678740.823,1339902.566,657,1,,,,,
148G,678740.823,1339902.566,635.664,3,,,,,
148G,678740.823,1339902.566,620.424,2,,,,,
148G,678740.823,1339902.566,620.324,3,,,,,
148G,678740.823,1339902.566,553.368,2,,,,,
148G,678740.823,1339902.566,553.268,3,,,,,
148G,678740.823,1339902.566,450,3,,,,,
149G,678754.7004,1319513.123,780,1,,,,,
149G,678754.7004,1319513.123,755.616,3,,,,,
149G,678754.7004,1319513.123,743.424,2,,,,,
149G,678754.7004,1319513.123,743.324,3,,,,,
149G,678754.7004,1319513.123,584.928,2,,,,,
149G,678754.7004,1319513.123,584.828,3,,,,,
149G,678754.7004,1319513.123,450,3,,,,,
150G,678787.8986,1333975.956,676,1,,,,,
150G,678787.8986,1333975.956,654.664,3,,,,,
150G,678787.8986,1333975.956,551.032,2,,,,,
150G,678787.8986,1333975.956,550.932,3,,,,,
150G,678787.8986,1333975.956,450,3,,,,,
151G,678846.966,1323063.289,780,1,,,,,
151G,678846.966,1323063.289,755.616,3,,,,,
151G,678846.966,1323063.289,755.616,2,,,,,
151G,678846.966,1323063.289,755.516,3,,,,,
151G,678846.966,1323063.289,450,3,,,,,
152G,678869.2916,1296519.766,848,1,,,,,
152G,678869.2916,1296519.766,826.664,3,,,,,
152G,678869.2916,1296519.766,783.992,2,,,,,
152G,678869.2916,1296519.766,783.892,3,,,,,
152G,678869.2916,1296519.766,450,3,,,,,
153G,678951.7542,1290296.022,990,1,,,,,
153G,678951.7542,1290296.022,977.808,3,,,,,
153G,678951.7542,1290296.022,965.616,2,,,,,
153G,678951.7542,1290296.022,965.516,3,,,,,
153G,678951.7542,1290296.022,450,3,,,,,
154G,678996.4999,1316258.624,785,1,,,,,
154G,678996.4999,1316258.624,760.616,3,,,,,
154G,678996.4999,1316258.624,730.136,2,,,,,
154G,678996.4999,1316258.624,730.036,3,,,,,
154G,678996.4999,1316258.624,450,3,,,,,
155G,679014.1697,1329552.604,711,1,,,,,
155G,679014.1697,1329552.604,689.664,3,,,,,
155G,679014.1697,1329552.604,683.568,2,,,,,
155G,679014.1697,1329552.604,683.468,3,,,,,
155G,679014.1697,1329552.604,450,3,,,,,
156G,679035.5736,1332311.153,683,1,,,,,
156G,679035.5736,1332311.153,655.568,3,,,,,
156G,679035.5736,1332311.153,554.984,2,,,,,
156G,679035.5736,1332311.153,554.884,3,,,,,
156G,679035.5736,1332311.153,500.12,2,,,,,
156G,679035.5736,1332311.153,500.02,3,,,,,
156G,679035.5736,1332311.153,450,3,,,,,
157G,679035.6098,1326386.003,749,1,,,,,
157G,679035.6098,1326386.003,736.808,3,,,,,
157G,679035.6098,1326386.003,620.984,2,,,,,
157G,679035.6098,1326386.003,620.884,3,,,,,
157G,679035.6098,1326386.003,450,3,,,,,
158G,679045.0087,1321700.321,769,1,,,,,
158G,679045.0087,1321700.321,741.568,3,,,,,
158G,679045.0087,1321700.321,738.52,2,,,,,
158G,679045.0087,1321700.321,738.42,3,,,,,
158G,679045.0087,1321700.321,450,3,,,,,
159G,679045.8725,1335137.835,678,1,,,,,
159G,679045.8725,1335137.835,653.616,3,,,,,
159G,679045.8725,1335137.835,549.984,2,,,,,
159G,679045.8725,1335137.835,549.884,3,,,,,
159G,679045.8725,1335137.835,450,3,,,,,
160G,679060.2654,1328166.289,728,1,,,,,
160G,679060.2654,1328166.289,715.808,3,,,,,
160G,679060.2654,1328166.289,599.984,2,,,,,
160G,679060.2654,1328166.289,599.884,3,,,,,
160G,679060.2654,1328166.289,450,3,,,,,
161G,679079.3389,1333172.829,685,1,,,,,
161G,679079.3389,1333172.829,663.664,3,,,,,
161G,679079.3389,1333172.829,660.616,2,,,,,
161G,679079.3389,1333172.829,660.516,3,,,,,
161G,679079.3389,1333172.829,630.136,2,,,,,
161G,679079.3389,1333172.829,630.036,3,,,,,
161G,679079.3389,1333172.829,450,3,,,,,
162G,679084.456,1330671.263,700,1,,,,,
162G,679084.456,1330671.263,672.568,3,,,,,
162G,679084.456,1330671.263,663.424,2,,,,,
162G,679084.456,1330671.263,663.324,3,,,,,
162G,679084.456,1330671.263,450,3,,,,,
163G,679139.3875,1311741.16,794,1,,,,,
163G,679139.3875,1311741.16,775.712,3,,,,,
163G,679139.3875,1311741.16,696.464,2,,,,,
163G,679139.3875,1311741.16,696.364,3,,,,,
163G,679139.3875,1311741.16,665.984,2,,,,,
163G,679139.3875,1311741.16,665.884,3,,,,,
163G,679139.3875,1311741.16,450,3,,,,,
164G,679179.6186,1317664.771,778,1,,,,,
164G,679179.6186,1317664.771,771.904,3,,,,,
164G,679179.6186,1317664.771,680.464,2,,,,,
164G,679179.6186,1317664.771,680.364,3,,,,,
164G,679179.6186,1317664.771,450,3,,,,,
165G,679205.7937,1312907.355,780,1,,,,,
165G,679205.7937,1312907.355,767.808,3,,,,,
165G,679205.7937,1312907.355,706.848,2,,,,,
165G,679205.7937,1312907.355,706.748,3,,,,,
165G,679205.7937,1312907.355,667.224,2,,,,,
165G,679205.7937,1312907.355,667.124,3,,,,,
165G,679205.7937,1312907.355,450,3,,,,,
166G,679245.8915,1306965.627,843,1,,,,,
166G,679245.8915,1306965.627,830.808,3,,,,,
166G,679245.8915,1306965.627,705.84,2,,,,,
166G,679245.8915,1306965.627,705.74,3,,,,,
166G,679245.8915,1306965.627,450,3,,,,,
167G,679255.4395,1314586.248,779,1,,,,,
167G,679255.4395,1314586.248,766.808,3,,,,,
167G,679255.4395,1314586.248,687.56,2,,,,,
167G,679255.4395,1314586.248,687.46,3,,,,,
167G,679255.4395,1314586.248,450,3,,,,,
168G,679287.676,1324237.15,788,1,,,,,
168G,679287.676,1324237.15,766.664,3,,,,,
168G,679287.676,1324237.15,763.616,2,,,,,
168G,679287.676,1324237.15,763.516,3,,,,,
168G,679287.676,1324237.15,450,3,,,,,
169G,679294.3066,1299547.422,833,1,,,,,
169G,679294.3066,1299547.422,814.712,3,,,,,
169G,679294.3066,1299547.422,735.464,2,,,,,
169G,679294.3066,1299547.422,735.364,3,,,,,
169G,679294.3066,1299547.422,729.368,2,,,,,
169G,679294.3066,1299547.422,729.268,3,,,,,
169G,679294.3066,1299547.422,450,3,,,,,
170G,679337.3374,1293106.728,932,1,,,,,
170G,679337.3374,1293106.728,895.424,3,,,,,
170G,679337.3374,1293106.728,895.424,2,,,,,
170G,679337.3374,1293106.728,895.324,3,,,,,
170G,679337.3374,1293106.728,858.848,2,,,,,
170G,679337.3374,1293106.728,858.748,3,,,,,
170G,679337.3374,1293106.728,450,3,,,,,
171G,679361.6172,1334285.728,663,1,,,,,
171G,679361.6172,1334285.728,641.664,3,,,,,
171G,679361.6172,1334285.728,565.464,2,,,,,
171G,679361.6172,1334285.728,565.364,3,,,,,
171G,679361.6172,1334285.728,450,3,,,,,
172G,679464.0057,1309699.858,814,1,,,,,
172G,679464.0057,1309699.858,783.52,3,,,,,
172G,679464.0057,1309699.858,685.984,2,,,,,
172G,679464.0057,1309699.858,685.884,3,,,,,
172G,679464.0057,1309699.858,450,3,,,,,
173G,679500.1225,1336776.325,663,1,,,,,
173G,679500.1225,1336776.325,638.616,3,,,,,
173G,679500.1225,1336776.325,620.328,2,,,,,
173G,679500.1225,1336776.325,620.228,3,,,,,
173G,679500.1225,1336776.325,450,3,,,,,
174G,679537.0854,1331183.227,699,1,,,,,
174G,679537.0854,1331183.227,686.808,3,,,,,
174G,679537.0854,1331183.227,570.984,2,,,,,
174G,679537.0854,1331183.227,570.884,3,,,,,
174G,679537.0854,1331183.227,450,3,,,,,
175G,679537.4761,1295658.462,865,1,,,,,
175G,679537.4761,1295658.462,840.616,3,,,,,
175G,679537.4761,1295658.462,782.704,2,,,,,
175G,679537.4761,1295658.462,782.604,3,,,,,
175G,679537.4761,1295658.462,450,3,,,,,
176G,679603.4943,1294201.842,885,1,,,,,
176G,679603.4943,1294201.842,854.52,3,,,,,
176G,679603.4943,1294201.842,848.424,2,,,,,
176G,679603.4943,1294201.842,848.324,3,,,,,
176G,679603.4943,1294201.842,772.224,2,,,,,
176G,679603.4943,1294201.842,772.124,3,,,,,
176G,679603.4943,1294201.842,450,3,,,,,
177G,679698.7849,1300165.5,815,1,,,,,
177G,679698.7849,1300165.5,802.808,3,,,,,
177G,679698.7849,1300165.5,671.744,2,,,,,
177G,679698.7849,1300165.5,671.644,3,,,,,
177G,679698.7849,1300165.5,450,3,,,,,
178G,679718.7974,1339265.358,659,1,,,,,
178G,679718.7974,1339265.358,628.52,3,,,,,
178G,679718.7974,1339265.358,622.424,2,,,,,
178G,679718.7974,1339265.358,622.324,3,,,,,
178G,679718.7974,1339265.358,450,3,,,,,
179G,679723.6393,1305060.957,855,1,,,,,
179G,679723.6393,1305060.957,827.568,3,,,,,
179G,679723.6393,1305060.957,784.896,2,,,,,
179G,679723.6393,1305060.957,784.796,3,,,,,
179G,679723.6393,1305060.957,751.368,2,,,,,
179G,679723.6393,1305060.957,751.268,3,,,,,
179G,679723.6393,1305060.957,450,3,,,,,
180G,679726.6912,1320636.55,760,1,,,,,
180G,679726.6912,1320636.55,738.664,3,,,,,
180G,679726.6912,1320636.55,735.616,2,,,,,
180G,679726.6912,1320636.55,735.516,3,,,,,
180G,679726.6912,1320636.55,450,3,,,,,
181G,679755.8185,1326019.617,755,1,,,,,
181G,679755.8185,1326019.617,742.808,3,,,,,
181G,679755.8185,1326019.617,657.464,2,,,,,
181G,679755.8185,1326019.617,657.364,3,,,,,
181G,679755.8185,1326019.617,450,3,,,,,
182G,679789.7692,1301106.289,831,1,,,,,
182G,679789.7692,1301106.289,806.616,3,,,,,
182G,679789.7692,1301106.289,794.424,2,,,,,
182G,679789.7692,1301106.289,794.324,3,,,,,
182G,679789.7692,1301106.289,733.464,2,,,,,
182G,679789.7692,1301106.289,733.364,3,,,,,
182G,679789.7692,1301106.289,450,3,,,,,
183G,679807.7006,1312340.416,804,1,,,,,
183G,679807.7006,1312340.416,797.904,3,,,,,
183G,679807.7006,1312340.416,749.136,2,,,,,
183G,679807.7006,1312340.416,749.036,3,,,,,
183G,679807.7006,1312340.416,450,3,,,,,
184G,679872.4679,1322862.712,781,1,,,,,
184G,679872.4679,1322862.712,756.616,3,,,,,
184G,679872.4679,1322862.712,756.616,2,,,,,
184G,679872.4679,1322862.712,756.516,3,,,,,
